Years of Education,Weekly Working Hours,Age,English Proficiency,Residence Area,Monthly Income (MXN)
17,56,23,5,1,144497.35631084512
13,46,28,2,1,126832.26156533817
19,33,19,1,1,84192.2856447488
14,24,25,3,0,86647.81843137408
13,55,26,1,1,132980.76168721108
10,51,24,1,0,109273.09753657402
17,53,21,1,0,126433.84286380533
10,26,30,3,1,103128.31201668017
14,29,30,3,1,113591.02986513895
15,36,18,4,1,87832.57358613389
15,49,21,4,0,117175.60742917958
14,40,21,4,1,99749.54648943272
12,32,25,1,0,97423.76337292936
14,20,21,5,1,71812.06903902336
17,20,21,3,0,74739.51228305596
11,52,30,4,1,141155.98272184274
15,57,19,5,1,141836.10088125907
18,44,29,4,0,133901.68062524125
17,45,27,4,0,130147.812432047
20,32,24,5,1,104989.20370970371
17,47,21,4,0,118770.942894937
17,52,28,1,0,151655.75290432238
16,56,23,1,0,130854.64678383249
17,60,20,1,0,127788.83252978968
15,49,24,2,1,125196.03429765688
11,27,23,4,0,86673.58372012428
11,20,20,2,1,68907.28185636966
17,31,21,3,1,89264.53416251476
20,24,27,5,1,113290.86185760405
10,43,22,3,0,98991.87890122851
15,25,26,2,1,102712.5637388031
15,44,23,1,1,125476.05600114806
20,20,30,4,1,121102.91953421706
13,44,21,4,1,102068.76639714387
20,20,28,1,1,98792.51398580134
20,51,28,4,0,158972.15463450612
19,22,24,5,1,95480.19820155438
12,38,19,5,0,85152.85321683474
20,48,21,5,1,121186.59122371959
12,21,22,3,1,73198.48664808503
10,28,21,1,0,69939.98836808039
12,36,21,5,0,93951.65351916733
13,55,28,2,1,143450.91712777474
20,36,30,5,1,130921.96321613259
20,31,26,3,1,111412.48350052892
14,39,28,2,1,125223.15884557407
12,22,30,1,1,101163.6261200124
15,23,19,1,0,66642.83020685043
20,36,23,5,1,116880.24843626139
14,56,25,2,1,131796.28987802574
12,34,25,2,0,97731.59168123391
15,52,28,5,0,148526.67344765464
15,35,24,5,1,115841.52831829168
17,30,27,4,0,109371.90019661933
11,39,28,4,0,112929.01361021571
10,57,21,5,0,112317.76132115365
13,43,24,3,1,110507.64343606096
16,35,30,4,1,126157.57358962395
20,49,27,5,1,146628.08690768696
19,53,23,2,0,131662.53837612443
12,20,28,4,1,95935.42439389307
12,43,23,3,1,110570.06189892293
14,43,19,1,0,95672.30799623663
14,28,25,2,1,98418.33892069584
19,41,25,3,0,123369.97371001061
12,31,28,3,0,111261.8928290425
18,36,24,3,0,107025.47885751036
13,44,28,2,0,125641.0826927725
12,47,26,3,1,112872.09550070869
20,34,25,1,1,113041.43625441534
11,49,26,4,1,126259.49253642435
19,46,26,2,0,131394.6083729242
20,41,23,3,1,115973.89197181581
18,29,19,5,1,86028.67901055659
13,50,29,4,0,132967.72056048826
12,46,24,2,0,112403.0964905688
16,31,20,5,1,95425.49515675483
17,50,30,5,0,148266.20506371066
20,51,24,3,1,148544.62918709047
11,51,26,2,0,125643.28048138534
16,60,27,3,0,141757.15710908087
14,54,27,1,1,140665.82452973924
20,40,19,5,0,107748.0191322752
14,29,30,1,0,115386.96995849376
12,35,23,3,0,94415.1374554276
14,26,30,4,1,107734.21412324952
11,23,23,5,1,88864.7074866296
13,46,26,4,1,114471.476684565
15,44,30,2,0,132278.6555800103
10,50,26,5,0,125328.52645515463
19,30,30,1,0,118003.07336986727
13,39,22,4,0,89995.97539595465
15,55,22,2,1,130520.43522413829
18,36,26,5,1,118710.04596642453
20,30,25,2,0,107318.7980285646
20,49,24,1,1,140794.2855564534
11,54,25,5,1,132522.31262181187
20,60,23,2,1,145899.828665139
16,57,20,3,0,128467.94945990485
15,41,24,5,1,114377.68851862263
11,46,25,5,1,117482.18462066642
17,56,25,5,1,149786.63341052854
16,54,18,5,1,116791.36492028687
20,23,24,3,1,100307.83367436612
14,35,20,1,0,86349.4849319233
14,35,19,3,1,85960.2773603928
16,40,19,3,1,97477.6554017426
18,45,25,2,0,123430.06905609704
20,55,26,4,1,152946.31969962083
18,38,20,4,0,101626.30015680117
18,36,20,2,0,104847.55071204141
15,45,23,3,0,111064.3588860263
19,41,28,2,0,134215.58548957895
15,47,27,5,1,140216.3920101854
12,20,18,2,1,66650.62997843053
10,55,23,2,0,115441.12916387193
16,56,29,5,1,161121.9280365399
13,21,20,4,0,68529.50353400173
10,36,28,5,1,116261.20705471959
17,59,21,1,1,131276.65508543936
15,57,26,2,0,140918.7013793671
15,40,20,2,1,98181.59363961054
11,28,18,4,0,65745.94855044411
10,32,20,3,1,79205.69269381149
11,30,24,5,1,104474.49039796821
13,35,30,3,1,122844.40280150992
11,35,24,1,0,91744.3862931322
10,21,28,5,0,85040.21080054034
16,27,22,1,0,88312.7594341523
20,32,18,1,1,90069.20647867315
20,36,28,1,0,124086.87424997336
17,58,25,5,0,141454.08967798116
15,43,27,5,0,126264.69402964415
13,22,25,4,1,73374.96604413146
15,49,27,2,1,125657.95603599651
12,32,29,3,1,108248.45796821655
17,38,27,3,1,126301.37217336777
19,26,30,1,0,122056.798966603
11,28,27,5,1,100006.8375296112
14,38,19,5,0,95671.16423774474
10,59,27,1,1,139064.24204717498
15,41,20,2,0,103692.06552538168
11,37,21,3,0,90566.91777180487
13,42,18,4,1,96863.06340538056
15,21,21,2,0,64681.820024225985
19,30,22,5,0,101314.8069990043
20,50,20,1,0,122116.33198461829
17,52,28,3,0,142919.29620995017
17,33,27,1,1,111787.39964433019
20,35,19,5,1,95830.74540776391
15,30,30,1,0,114695.4337294009
13,52,23,3,1,125174.9510008868
17,26,25,1,0,95346.04124544516
17,50,24,3,0,131150.00527160562
19,33,28,1,1,114268.92696406103
10,47,18,1,0,100316.6143437403
13,35,21,3,1,97215.44867468301
13,38,20,1,0,93103.07507863763
16,36,23,2,1,112422.58751900957
20,45,26,4,1,138555.5861886044
16,25,26,2,0,94087.56881213239
20,28,24,4,1,107369.11465133254
17,36,29,2,0,130634.670211279
20,50,26,4,1,140527.57880227713
14,31,25,1,0,104074.96120382597
16,42,22,3,1,105238.90991290414
17,24,26,3,1,101665.40370187699
18,55,24,5,1,148551.0593853918
12,55,22,4,0,125722.17251347759
12,22,25,5,1,90237.76889167455
13,43,24,5,0,112862.45590943402
14,36,26,4,1,105634.34407588646
19,58,27,3,1,162251.27343858455
10,45,18,4,0,100743.07598960091
16,23,30,1,1,104676.78358727625
18,31,26,5,0,114909.69606822447
17,20,24,5,0,82868.04775833298
14,40,18,4,0,87490.8946743626
13,38,18,5,0,88536.74752590549
16,40,22,3,0,103361.70722260028
14,37,25,5,1,111981.10099224103
16,22,26,4,0,108151.59073273154
10,51,29,3,1,130970.58980209209
10,29,23,3,0,83207.7765721561
19,59,29,5,0,155707.87028676097
12,34,30,4,1,119616.49784921767
20,24,27,5,1,106472.95266589632
11,23,29,1,0,91963.19443114828
11,47,25,1,0,115829.46021481647
16,23,23,3,1,87195.55660260048
19,34,28,5,1,121262.78001546889
11,36,23,1,0,90580.79804659405
20,22,21,2,0,85178.58905956257
13,29,28,1,0,99286.81217273825
11,42,22,5,1,111016.53792468994
15,37,19,5,0,93705.08151705073
17,20,20,1,1,68035.64816712558
19,54,20,5,1,134157.16209857448
13,50,29,5,0,126765.06841822118
14,20,28,2,0,99807.74361622005
13,22,22,3,1,67396.08121177935
12,22,22,5,0,78482.30460085122
14,56,23,4,0,134703.93996635964
18,38,22,3,1,104347.30173409435
17,48,29,3,0,144797.29334383528
17,44,23,4,1,117552.59136588278
17,52,25,1,1,135172.85717122853
17,55,19,2,0,123851.99137755854
16,48,21,5,1,119758.33840030915
17,45,30,1,1,135499.73712402093
20,23,23,4,0,95551.87166773896
17,33,29,2,1,119459.43861762309
17,46,22,2,0,116446.95779616432
19,52,18,2,1,119742.48339776667
16,41,26,4,1,116773.45798956559
10,22,20,1,1,56378.6212653104
13,42,19,5,1,96054.02018306738
13,40,26,2,1,116051.65043272797
14,60,24,2,1,135354.31967308588
19,42,22,1,1,121946.30128088954
15,23,29,2,0,100508.3292178566
13,40,23,2,1,106821.8917064667
11,56,29,4,0,141341.65789381298
15,50,28,3,1,132019.7421880207
17,40,21,1,1,108659.59337047026
17,45,18,1,0,98888.98359439288
16,60,21,1,0,124540.53790669043
15,54,26,4,0,134826.19060329042
11,57,18,4,1,113101.3810188701
16,43,27,5,0,116608.701895575
20,30,20,4,1,95319.39700998855
14,60,22,1,1,138041.61951525358
15,48,24,5,0,125159.86993302658
19,22,26,3,1,105996.87292540204
17,20,23,2,0,78984.23068801036
17,38,20,2,0,104765.75438224005
12,41,30,5,0,119791.79511728829
16,33,24,3,0,105499.37710300014
10,33,21,2,1,81958.64140653829
10,35,20,5,1,92274.34188802616
16,52,24,4,0,129938.03105663334
19,32,28,1,0,111737.06663159773
18,57,28,3,1,159033.41423924037
16,31,24,2,1,108735.93094769827
19,57,21,1,0,134680.8998592897
14,58,29,5,1,154789.49660398252
17,52,24,2,1,127925.2063304484
11,52,28,1,1,137734.52347544098
18,48,19,4,1,116741.96608792347
15,24,18,3,0,72504.05009546466
18,25,29,5,1,114486.13365427099
11,50,19,2,0,112200.04346053037
12,35,21,4,0,86712.92174521473
17,50,25,3,0,130395.84620346199
10,44,20,3,1,102067.1036066919
19,52,27,4,1,154189.7611581309
16,32,23,2,0,102348.0424685081
16,29,23,3,1,95436.64026992636
10,43,30,5,0,126538.28608738189
18,29,26,1,0,97763.22831199589
17,60,26,5,1,154195.65621334102
13,50,21,3,1,116383.98219672513
19,32,26,1,1,114386.68258434984
20,22,30,4,0,109211.3004212772
14,53,23,1,0,118003.27793606835
11,47,19,1,1,103720.95876218656
18,38,27,1,0,125436.75766885585
15,42,28,3,0,124838.6496563062
12,51,23,2,0,122662.3414156672
16,32,19,3,1,92697.39159840292
18,52,25,2,1,130608.05152956952
12,53,21,4,1,117980.43532988384
11,52,22,4,0,122693.26312558871
16,24,25,4,1,87048.74047877762
16,22,28,4,0,91746.45272592013
13,26,25,4,0,93133.0789961594
20,43,29,5,0,148961.72255682145
18,41,29,3,1,134100.44740800228
17,42,23,2,0,111653.00920402099
10,49,21,4,1,100004.44336975088
10,37,18,5,0,79008.53600769815
14,51,29,5,1,137140.18789476174
15,26,24,5,1,92226.77288486114
12,52,25,3,1,134553.88356246543
18,24,26,4,1,95527.76785295522
19,47,19,5,1,117238.56327571909
15,27,18,5,1,81804.96311347517
13,34,21,4,1,88118.83100258521
16,23,30,3,1,109539.46926894702
17,53,22,5,0,134550.97303062174
18,24,27,2,0,101392.1054555258
20,52,29,1,0,152494.76383072013
15,24,18,1,0,61510.24199838314
15,57,22,1,0,126503.6878827157
17,53,23,3,1,134310.95783230438
14,45,20,5,1,98992.15942325484
12,20,29,1,1,78767.98345117446
12,23,24,1,1,78734.02759253027
15,58,23,4,1,139894.07407115426
11,45,21,5,0,103940.55080656784
15,52,20,5,0,110894.14831348251
15,52,22,4,1,131517.72533762286
17,27,20,5,0,86017.70705655726
16,39,27,2,0,124353.47007487077
17,35,26,3,1,112306.7434245668
18,40,26,4,1,127325.03636047312
15,45,23,1,0,116101.94001310637
12,42,30,5,0,133022.61087395475
19,37,28,2,1,132099.88321208724
12,50,23,2,0,111999.79659759956
20,31,29,3,1,123921.10194284428
10,20,21,2,0,58383.94727175344
20,28,21,5,0,96714.80825003481
14,22,19,5,1,63812.176416189315
13,45,27,2,0,114550.48498288915
18,28,21,5,1,105928.22429595642
18,35,25,5,0,124176.72682323464
14,43,30,1,0,135329.5631087315
19,33,27,4,1,122921.10579509517
13,22,19,5,0,70877.328104998
16,53,26,5,1,146390.92437771914
15,52,18,3,1,121273.43966608976
13,43,30,4,0,128037.44054717384
19,28,19,4,1,85211.8754189011
11,32,19,4,1,78924.03363912173
10,21,28,2,1,88477.6180289772
13,26,30,1,0,100725.78872635837
13,40,23,1,1,101236.80510516165
10,38,24,3,1,107186.17967079303
15,44,30,4,0,131814.5821535323
13,41,20,4,1,106843.28206880497
10,30,28,5,1,106815.85108930104
10,52,26,2,1,135559.75951187228
10,51,22,2,0,121415.52422529644
17,40,22,3,0,110851.16584173312
19,58,28,1,0,166392.38698086896
17,39,29,4,0,132026.17357253045
11,27,21,3,0,76480.8259551409
20,56,26,2,0,150969.00587606273
16,28,25,2,1,96827.84719621258
17,44,29,2,0,138798.36043361176
17,44,21,4,0,118753.06268464791
20,52,21,4,0,124008.17550778447
19,21,19,4,0,89299.2140880759
20,38,26,5,1,136122.54464571137
16,39,20,1,1,96589.0457395123
14,60,21,2,0,131811.71566834205
